# Snuffler Markers File Version 0.2
2023-01-01 12:06:50.9597  0 .ARA0..BHZ
2023-01-01 12:07:10.8056  0 .ARA0..BHZ
2023-01-01 12:07:34.9633  0 .ARA0..BHZ
2023-01-01 12:07:41.1885  0 .ARA0..BHZ
2023-01-01 12:08:16.9488  0 .ARA0..BHZ
2023-01-01 12:08:27.8163  0 .ARA0..BHZ
2023-01-01 12:19:51.2963  0 .ARA0..BHZ
2023-01-01 12:53:20.7867  0 .ARA0..BHE
2023-01-01 12:54:01.2245  0 .ARA0..BHN
2023-01-01 12:54:15.4358  0 .ARA0..BHN
2023-01-01 13:01:14.6683  0 .ARA0..BHZ
2023-01-01 13:05:28.6715  0 .ARA0..BHZ
2023-01-01 13:10:45.9963  0 .ARA0..BHE
2023-01-01 13:13:03.8469  0 .ARA0..BHZ
2023-01-01 13:22:05.4849  0 .ARA0..BHZ
2023-01-01 13:49:41.5605  0 .ARA0..BHZ
2023-01-01 13:50:10.0299  0 .ARA0..BHZ
2023-01-01 14:03:38.4939  0 .ARA0..BHN
2023-01-01 14:17:38.1323  0 .ARA0..BHE
2023-01-01 14:18:13.7324  0 .ARA0..BHN
2023-01-01 14:44:27.9103  0 .ARA0..BHZ
2023-01-01 14:46:18.4495  0 .ARA0..BHN
2023-01-01 14:56:22.6085  0 .ARA0..BHZ
2023-01-01 14:56:55.1747  0 .ARA0..BHN
2023-01-01 15:05:05.8874  0 .ARA0..BHZ
2023-01-01 15:23:13.4687  0 .ARA0..BHE
2023-01-01 15:23:46.2354  0 .ARA0..BHN
2023-01-01 15:30:20.1299  0 .ARA0..BHZ
2023-01-01 15:30:44.4106  0 .ARA0..BHZ
2023-01-01 15:31:38.6749  0 .ARA0..BHZ
2023-01-01 15:42:07.0212  0 .ARA0..BHZ
2023-01-01 15:54:48.7039  0 .ARA0..BHZ
2023-01-01 15:58:04.5650  0 .ARA0..BHZ
2023-01-01 15:58:33.1941  0 .ARA0..BHZ
2023-01-01 16:00:07.6037  0 .ARA0..BHE
2023-01-01 16:00:31.4296  0 .ARA0..BHN
2023-01-01 16:05:14.2808  0 .ARA0..BHE
2023-01-01 16:05:36.2420  0 .ARA0..BHN
2023-01-01 16:06:42.5105  0 .ARA0..BHE
2023-01-01 16:07:06.5943  0 .ARA0..BHN
2023-01-01 16:08:10.1795  0 .ARA0..BHE
2023-01-01 16:08:33.4778  0 .ARA0..BHN
2023-01-01 16:23:36.0635  0 .ARA0..BHZ
2023-01-01 16:32:50.0838  0 .ARA0..BHZ
2023-01-01 16:42:26.6347  0 .ARA0..BHZ
2023-01-01 16:42:35.4781  0 .ARA0..BHZ
2023-01-01 16:45:08.5404  0 .ARA0..BHZ
2023-01-01 16:46:03.4040  0 .ARA0..BHZ
2023-01-01 17:07:36.0647  0 .ARA0..BHZ
2023-01-01 17:07:48.1063  0 .ARA0..BHZ
2023-01-01 17:11:06.2711  0 .ARA0..BHZ
2023-01-01 18:18:21.7685  0 .ARA0..BHZ
2023-01-01 18:38:20.5824  0 .ARA0..BHZ
2023-01-01 18:39:19.2579  0 .ARA0..BHZ
2023-01-01 18:46:14.7872  0 .ARA0..BHZ
2023-01-01 18:55:36.9264  0 .ARA0..BHZ
2023-01-01 19:02:18.0575  0 .ARA0..BHZ
2023-01-01 19:03:45.1978  0 .ARA0..BHZ
2023-01-01 19:11:51.1640  0 .ARA0..BHZ
2023-01-01 19:12:30.2062  0 .ARA0..BHZ
2023-01-01 19:12:53.8370  0 .ARA0..BHZ
2023-01-01 19:21:30.2469  0 .ARA0..BHE
2023-01-01 19:21:52.3920  0 .ARA0..BHN
2023-01-01 19:28:15.6092  0 .ARA0..BHZ
2023-01-01 20:00:34.3960  0 .ARA0..BHE
2023-01-01 20:01:11.1512  0 .ARA0..BHN
2023-01-01 20:01:14.6622  0 .ARA0..BHN
2023-01-01 20:05:57.1602  0 .ARA0..BHE
2023-01-01 20:06:05.4999  0 .ARA0..BHE
2023-01-01 20:06:41.3135  0 .ARA0..BHZ
2023-01-01 20:06:49.2204  0 .ARA0..BHZ
2023-01-01 20:06:56.9971  0 .ARA0..BHZ
2023-01-01 20:07:30.1036  0 .ARA0..BHZ
2023-01-01 20:07:42.3961  0 .ARA0..BHZ
2023-01-01 20:11:33.5431  0 .ARA0..BHZ
2023-01-01 20:12:28.6297  0 .ARA0..BHZ
2023-01-01 20:13:32.4433  0 .ARA0..BHZ
2023-01-01 20:13:42.2260  0 .ARA0..BHZ
2023-01-01 20:14:14.6226  0 .ARA0..BHZ
2023-01-01 20:14:24.6099  0 .ARA0..BHZ
2023-01-01 20:22:19.0677  0 .ARA0..BHE
2023-01-01 20:22:39.1615  0 .ARA0..BHZ
2023-01-01 20:23:35.3018  0 .ARA0..BHZ
2023-01-01 20:52:22.6566  0 .ARA0..BHZ
2023-01-01 21:11:37.6457  0 .ARA0..BHZ
2023-01-01 21:12:15.8032  0 .ARA0..BHZ
2023-01-01 21:13:10.7743  0 .ARA0..BHZ
2023-01-01 21:32:50.9104  0 .ARA0..BHZ
2023-01-01 21:58:08.3290  0 .ARA0..BHZ
2023-01-01 21:58:14.0183  0 .ARA0..BHZ
2023-01-01 22:18:03.4393  0 .ARA0..BHE
2023-01-01 22:18:13.0145  0 .ARA0..BHE
2023-01-01 22:18:46.9245  0 .ARA0..BHN
2023-01-01 22:18:59.0499  0 .ARA0..BHN
2023-01-01 22:34:21.7115  0 .ARA0..BHZ
2023-01-01 22:46:59.5053  0 .ARA0..BHE
2023-01-01 22:47:08.7282  0 .ARA0..BHE
2023-01-01 22:47:40.5421  0 .ARA0..BHN
2023-01-01 22:47:52.9798  0 .ARA0..BHN
2023-01-01 22:50:27.3546  0 .ARA0..BHZ
2023-01-01 23:01:44.2717  0 .ARA0..BHE
2023-01-01 23:01:59.2375  0 .ARA0..BHZ
2023-01-01 23:02:22.5060  0 .ARA0..BHN
2023-01-01 23:06:01.4686  0 .ARA0..BHZ
2023-01-01 23:07:08.0148  0 .ARA0..BHZ
2023-01-01 23:07:25.4246  0 .ARA0..BHZ
2023-01-01 23:37:27.5539  0 .ARA0..BHZ
2023-01-01 23:41:05.2513  0 .ARA0..BHZ
2023-01-01 23:42:00.1718  0 .ARA0..BHZ
2023-01-02 00:16:00.4171  0 .ARA0..BHE
2023-01-02 00:16:35.1282  0 .ARA0..BHN
2023-01-02 00:17:20.2977  0 .ARA0..BHE
2023-01-02 00:17:52.9850  0 .ARA0..BHN
2023-01-02 00:18:37.8211  0 .ARA0..BHZ
2023-01-02 00:22:24.9808  0 .ARA0..BHE
2023-01-02 00:22:58.8936  0 .ARA0..BHN
2023-01-02 00:46:05.8259  0 .ARA0..BHZ
2023-01-02 01:32:36.8941  0 .ARA0..BHZ
2023-01-02 01:56:27.5580  0 .ARA0..BHE
2023-01-02 01:57:01.7931  0 .ARA0..BHN
2023-01-02 02:04:14.5219  0 .ARA0..BHE
2023-01-02 02:04:58.1522  0 .ARA0..BHN
2023-01-02 02:05:10.6180  0 .ARA0..BHN
2023-01-02 02:06:57.2495  0 .ARA0..BHZ
2023-01-02 02:36:47.2821  0 .ARA0..BHZ
2023-01-02 02:45:03.5572  0 .ARA0..BHZ
2023-01-02 02:45:59.2080  0 .ARA0..BHZ
2023-01-02 02:59:58.2136  0 .ARA0..BHE
2023-01-02 03:00:52.3986  0 .ARA0..BHN
2023-01-02 03:25:08.3472  0 .ARA0..BHZ
2023-01-02 03:25:38.5357  0 .ARA0..BHZ
2023-01-02 03:25:47.2610  0 .ARA0..BHZ
2023-01-02 03:40:03.8012  0 .ARA0..BHZ
2023-01-02 03:55:52.7176  0 .ARA0..BHE
2023-01-02 03:56:13.8067  0 .ARA0..BHN
2023-01-02 04:00:20.4492  0 .ARA0..BHE
2023-01-02 04:00:43.4362  0 .ARA0..BHN
2023-01-02 04:04:18.7220  0 .ARA0..BHE
2023-01-02 04:04:42.4832  0 .ARA0..BHN
2023-01-02 04:06:49.4408  0 .ARA0..BHE
2023-01-02 04:06:53.2139  0 .ARA0..BHZ
2023-01-02 04:07:16.2974  0 .ARA0..BHZ
2023-01-02 04:07:31.0274  0 .ARA0..BHZ
2023-01-02 04:07:44.8218  0 .ARA0..BHZ
2023-01-02 04:08:04.2418  0 .ARA0..BHZ
2023-01-02 04:08:13.3457  0 .ARA0..BHZ
2023-01-02 04:08:34.4480  0 .ARA0..BHZ
2023-01-02 04:08:39.2029  0 .ARA0..BHZ
2023-01-02 04:08:59.3637  0 .ARA0..BHZ
2023-01-02 04:09:28.8320  0 .ARA0..BHZ
2023-01-02 04:21:05.3227  0 .ARA0..BHE
2023-01-02 04:21:11.8348  0 .ARA0..BHE
2023-01-02 04:21:53.4401  0 .ARA0..BHN
2023-01-02 04:22:01.3993  0 .ARA0..BHN
2023-01-02 04:22:39.9294  0 .ARA0..BHE
2023-01-02 04:23:22.9141  0 .ARA0..BHN
2023-01-02 04:23:34.0303  0 .ARA0..BHN
2023-01-02 04:31:07.3628  0 .ARA0..BHZ
2023-01-02 04:34:07.3197  0 .ARA0..BHZ
2023-01-02 05:10:45.5108  0 .ARA0..BHZ
2023-01-02 05:22:32.5625  0 .ARA0..BHE
2023-01-02 05:23:02.6803  0 .ARA0..BHN
2023-01-02 05:26:03.2157  0 .ARA0..BHE
2023-01-02 05:26:08.2804  0 .ARA0..BHE
2023-01-02 05:26:34.3163  0 .ARA0..BHN
2023-01-02 05:26:45.5178  0 .ARA0..BHZ
2023-01-02 05:27:01.7288  0 .ARA0..BHZ
2023-01-02 05:30:31.7512  0 .ARA0..BHZ
2023-01-02 05:34:40.7845  0 .ARA0..BHE
2023-01-02 05:35:21.4251  0 .ARA0..BHZ
2023-01-02 05:35:36.9557  0 .ARA0..BHZ
2023-01-02 05:35:56.4110  0 .ARA0..BHZ
2023-01-02 05:57:30.5368  0 .ARA0..BHE
2023-01-02 05:57:38.5454  0 .ARA0..BHE
2023-01-02 05:58:13.2402  0 .ARA0..BHN
2023-01-02 05:58:24.8731  0 .ARA0..BHN
2023-01-02 06:14:26.1454  0 .ARA0..BHE
2023-01-02 06:14:58.3445  0 .ARA0..BHN
2023-01-02 06:29:48.1142  0 .ARA0..BHE
2023-01-02 06:29:58.6676  0 .ARA0..BHE
2023-01-02 06:30:31.5120  0 .ARA0..BHN
2023-01-02 06:30:44.5056  0 .ARA0..BHN
2023-01-02 06:35:45.1084  0 .ARA0..BHZ
2023-01-02 06:36:41.7615  0 .ARA0..BHZ
2023-01-02 06:58:51.5553  0 .ARA0..BHE
2023-01-02 06:59:46.1564  0 .ARA0..BHN
2023-01-02 07:12:55.7725  0 .ARA0..BHN
2023-01-02 07:19:01.2832  0 .ARA0..BHZ
2023-01-02 07:23:21.7839  0 .ARA0..BHZ
2023-01-02 07:24:03.3257  0 .ARA0..BHN
2023-01-02 07:39:25.0595  0 .ARA0..BHE
2023-01-02 07:39:58.2725  0 .ARA0..BHN
2023-01-02 07:41:28.3924  0 .ARA0..BHZ
2023-01-02 07:44:57.9569  0 .ARA0..BHE
2023-01-02 07:45:38.5744  0 .ARA0..BHN
2023-01-02 08:00:31.3324  0 .ARA0..BHZ
2023-01-02 08:17:58.1391  0 .ARA0..BHE
2023-01-02 08:18:31.0404  0 .ARA0..BHN
2023-01-02 08:35:04.6536  0 .ARA0..BHE
2023-01-02 08:35:38.2108  0 .ARA0..BHN
2023-01-02 08:39:59.4395  0 .ARA0..BHE
2023-01-02 08:40:32.0930  0 .ARA0..BHN
2023-01-02 08:45:14.4732  0 .ARA0..BHZ
2023-01-02 08:52:23.6242  0 .ARA0..BHZ
2023-01-02 08:55:46.6024  0 .ARA0..BHZ
2023-01-02 09:50:50.7605  0 .ARA0..BHZ
2023-01-02 10:15:01.8804  0 .ARA0..BHZ
2023-01-02 10:57:06.5694  0 .ARA0..BHZ
2023-01-02 10:57:58.9996  0 .ARA0..BHN
2023-01-02 11:11:43.5067  0 .ARA0..BHZ
2023-01-02 11:26:29.0862  0 .ARA0..BHZ
2023-01-02 12:06:33.8560  0 .ARA0..BHZ
2023-01-02 12:07:09.8433  0 .ARA0..BHE
2023-01-02 12:07:11.8357  0 .ARA0..BHE
2023-01-02 12:07:45.5628  0 .ARA0..BHZ
2023-01-02 12:08:05.3655  0 .ARA0..BHN
2023-01-02 12:08:27.0160  0 .ARA0..BHZ
2023-01-02 12:24:13.7443  0 .ARA0..BHZ
2023-01-02 12:33:50.1395  0 .ARA0..BHZ
2023-01-02 12:34:00.0643  0 .ARA0..BHZ
2023-01-02 13:41:14.4057  0 .ARA0..BHZ
2023-01-02 13:42:03.7012  0 .ARA0..BHZ
2023-01-02 13:42:09.9227  0 .ARA0..BHZ
2023-01-02 13:42:40.4190  0 .ARA0..BHN
2023-01-02 13:55:54.4517  0 .ARA0..BHZ
2023-01-02 14:39:56.0159  0 .ARA0..BHZ
2023-01-02 14:41:18.3636  0 .ARA0..BHZ
2023-01-02 15:16:06.3994  0 .ARA0..BHE
2023-01-02 15:16:39.5650  0 .ARA0..BHN
2023-01-02 15:26:19.6703  0 .ARA0..BHZ
2023-01-02 15:58:54.2632  0 .ARA0..BHE
2023-01-02 15:59:17.8299  0 .ARA0..BHN
2023-01-02 15:59:49.7966  0 .ARA0..BHE
2023-01-02 16:00:12.6831  0 .ARA0..BHN
2023-01-02 16:00:36.7864  0 .ARA0..BHE
2023-01-02 16:01:00.4516  0 .ARA0..BHN
2023-01-02 16:08:16.1845  0 .ARA0..BHE
2023-01-02 16:08:39.2919  0 .ARA0..BHN
2023-01-02 16:11:09.7574  0 .ARA0..BHZ
2023-01-02 16:37:32.0841  0 .ARA0..BHZ
2023-01-02 17:29:37.6246  0 .ARA0..BHZ
2023-01-02 17:42:11.2812  0 .ARA0..BHE
2023-01-02 17:42:43.4501  0 .ARA0..BHN
2023-01-02 17:47:13.7198  0 .ARA0..BHE
2023-01-02 17:47:48.6417  0 .ARA0..BHN
2023-01-02 18:04:40.6851  0 .ARA0..BHE
2023-01-02 18:04:49.7121  0 .ARA0..BHE
2023-01-02 18:05:25.0389  0 .ARA0..BHN
2023-01-02 18:05:36.4381  0 .ARA0..BHN
2023-01-02 18:32:28.2703  0 .ARA0..BHE
2023-01-02 18:34:27.2812  0 .ARA0..BHZ
2023-01-02 18:44:54.6915  0 .ARA0..BHZ
2023-01-02 19:04:09.8766  0 .ARA0..BHZ
2023-01-02 19:22:01.7220  0 .ARA0..BHZ
2023-01-02 19:34:40.3152  0 .ARA0..BHZ
2023-01-02 19:54:22.3815  0 .ARA0..BHZ
2023-01-02 19:54:38.2780  0 .ARA0..BHZ
2023-01-02 20:06:06.9051  0 .ARA0..BHZ
2023-01-02 20:06:15.7134  0 .ARA0..BHZ
2023-01-02 20:06:20.1346  0 .ARA0..BHZ
2023-01-02 20:06:48.8258  0 .ARA0..BHZ
2023-01-02 20:06:59.4199  0 .ARA0..BHZ
2023-01-02 20:07:19.7858  0 .ARA0..BHZ
2023-01-02 20:07:28.9080  0 .ARA0..BHZ
2023-01-02 20:08:03.4442  0 .ARA0..BHZ
2023-01-02 20:08:15.4787  0 .ARA0..BHZ
2023-01-02 20:10:00.0070  0 .ARA0..BHZ
2023-01-02 20:10:12.9224  0 .ARA0..BHZ
2023-01-02 20:32:05.4569  0 .ARA0..BHE
2023-01-02 20:32:38.1016  0 .ARA0..BHN
2023-01-02 21:14:02.3773  0 .ARA0..BHZ
2023-01-02 21:14:43.6927  0 .ARA0..BHZ
2023-01-02 21:28:27.6344  0 .ARA0..BHE
2023-01-02 21:28:36.2465  0 .ARA0..BHE
2023-01-02 21:29:09.1388  0 .ARA0..BHN
2023-01-02 21:29:23.9966  0 .ARA0..BHN
2023-01-02 21:44:53.9543  0 .ARA0..BHZ
2023-01-02 21:47:55.3794  0 .ARA0..BHZ
2023-01-02 21:53:34.2628  0 .ARA0..BHZ
2023-01-02 22:22:15.0496  0 .ARA0..BHZ
2023-01-02 22:22:25.5808  0 .ARA0..BHZ
2023-01-02 23:02:48.8986  0 .ARA0..BHZ
2023-01-02 23:03:25.2787  0 .ARA0..BHN
2023-01-02 23:03:29.9844  0 .ARA0..BHN
2023-01-02 23:04:49.5663  0 .ARA0..BHZ
2023-01-02 23:05:03.4069  0 .ARA0..BHE
2023-01-02 23:05:40.6453  0 .ARA0..BHZ
2023-01-02 23:08:19.2413  0 .ARA0..BHE
2023-01-02 23:08:21.0180  0 .ARA0..BHE
2023-01-02 23:08:56.2023  0 .ARA0..BHN
2023-01-02 23:08:58.6854  0 .ARA0..BHN
2023-01-02 23:12:23.5342  0 .ARA0..BHZ
2023-01-02 23:12:27.0498  0 .ARA0..BHZ
2023-01-02 23:12:31.6264  0 .ARA0..BHZ
2023-01-02 23:12:47.3174  0 .ARA0..BHZ
2023-01-02 23:21:32.4766  0 .ARA0..BHE
2023-01-02 23:22:04.2806  0 .ARA0..BHN
2023-01-03 00:08:34.9962  0 .ARA0..BHZ
2023-01-03 00:24:02.2090  0 .ARA0..BHE
2023-01-03 00:24:34.9012  0 .ARA0..BHN
2023-01-03 00:25:23.0582  0 .ARA0..BHE
2023-01-03 00:25:35.0109  0 .ARA0..BHZ
2023-01-03 00:25:55.6500  0 .ARA0..BHN
2023-01-03 00:26:25.5509  0 .ARA0..BHE
2023-01-03 00:26:57.6808  0 .ARA0..BHN
2023-01-03 00:27:25.9805  0 .ARA0..BHE
2023-01-03 00:27:58.3957  0 .ARA0..BHN
2023-01-03 00:28:28.0933  0 .ARA0..BHE
2023-01-03 00:28:59.1415  0 .ARA0..BHN
2023-01-03 00:29:08.6252  0 .ARA0..BHZ
2023-01-03 00:29:25.3487  0 .ARA0..BHN
2023-01-03 00:35:50.3155  0 .ARA0..BHE
2023-01-03 00:36:04.1622  0 .ARA0..BHE
2023-01-03 00:36:40.0291  0 .ARA0..BHN
2023-01-03 00:57:20.2627  0 .ARA0..BHE
2023-01-03 00:58:01.9447  0 .ARA0..BHN
2023-01-03 00:58:15.2619  0 .ARA0..BHN
2023-01-03 01:26:06.3058  0 .ARA0..BHZ
2023-01-03 01:28:29.1272  0 .ARA0..BHE
2023-01-03 01:29:12.1178  0 .ARA0..BHN
2023-01-03 01:29:24.3285  0 .ARA0..BHZ
2023-01-03 02:03:06.2440  0 .ARA0..BHE
2023-01-03 02:03:48.4652  0 .ARA0..BHN
2023-01-03 02:04:01.8187  0 .ARA0..BHN
2023-01-03 02:25:18.7618  0 .ARA0..BHZ
2023-01-03 02:26:14.8654  0 .ARA0..BHZ
2023-01-03 02:52:16.5325  0 .ARA0..BHZ
2023-01-03 02:52:59.8616  0 .ARA0..BHZ
2023-01-03 02:53:12.1097  0 .ARA0..BHZ
2023-01-03 02:53:52.9474  0 .ARA0..BHE
2023-01-03 02:54:24.6945  0 .ARA0..BHN
2023-01-03 03:13:43.9467  0 .ARA0..BHE
2023-01-03 03:14:26.0752  0 .ARA0..BHN
2023-01-03 03:14:40.8122  0 .ARA0..BHN
2023-01-03 03:19:45.4488  0 .ARA0..BHZ
2023-01-03 03:19:59.7895  0 .ARA0..BHZ
2023-01-03 03:20:38.5250  0 .ARA0..BHZ
2023-01-03 03:21:00.9769  0 .ARA0..BHZ
2023-01-03 03:22:10.5601  0 .ARA0..BHZ
2023-01-03 03:22:41.5544  0 .ARA0..BHE
2023-01-03 03:22:51.4660  0 .ARA0..BHZ
2023-01-03 03:23:25.4323  0 .ARA0..BHZ
2023-01-03 03:23:36.4913  0 .ARA0..BHZ
2023-01-03 04:05:36.8532  0 .ARA0..BHE
2023-01-03 04:05:59.3675  0 .ARA0..BHN
2023-01-03 04:06:40.3750  0 .ARA0..BHZ
2023-01-03 04:06:53.8169  0 .ARA0..BHZ
2023-01-03 04:07:38.5104  0 .ARA0..BHZ
2023-01-03 04:08:23.4877  0 .ARA0..BHZ
2023-01-03 04:09:04.9427  0 .ARA0..BHE
2023-01-03 04:09:45.9214  0 .ARA0..BHN
2023-01-03 04:10:00.0013  0 .ARA0..BHN
2023-01-03 04:27:21.9273  0 .ARA0..BHE
2023-01-03 04:27:29.4906  0 .ARA0..BHZ
